CompoundType (class=java.lang.String)
c_Unknown+-+17677 = Compound
c_gamma-glutamyltryptophan = Compound
p_Drug+-+Metabolic+ = Sub+Pathway
c_Unknown+-+15492 = Compound
c_linoleoylcarnitine+%28C18%3A2%29* = Compound
c_3-methoxytyramine+sulfate = Compound
c_androstenediol+%283alpha%2C+17alpha%29+monosulfate+%282%29 = Compound
c_glucuronide+of+C14H22O4+%282%29* = Compound
c_cysteine-glutathione+disulfide = Compound
c_phosphoethanolamine = Compound
2786981 = Enzyme
2786984 = Minor+Metabolite
2786985 = Cofactor
c_1-palmitoyl-2-dihomo-linolenoyl-GPE+%2816%3A0%2F20%3A3%29* = Compound
2786986 = Enzyme
2786989 = Minor+Metabolite
c_eicosenoylcarnitine+%28C20%3A1%29* = Compound
c_Unknown+-+24293 = Compound
c_Unknown+-+24295 = Compound
p_Glutathione+Metabolism = Sub+Pathway
c_1-%281-enyl-stearoyl%29-2-oleoyl-GPC+%28P-18%3A0%2F18%3A1%29 = Compound
c_pseudouridine = Compound
c_1-%281-enyl-palmitoyl%29-GPE+%28P-16%3A0%29* = Compound
p_Tyrosine+Metabolism = Sub+Pathway
c_gamma-glutamylmethionine = Compound
p_Drug+-+Neurological = Sub+Pathway
2786990 = Minor+Metabolite
2786991 = Enzyme
c_retinal = Compound
2786994 = Enzyme
c_N-acetylneuraminate = Compound
2786997 = Enzyme
2786999 = Minor+Metabolite
c_gamma-glutamylleucine = Compound
c_Unknown+-+16654 = Compound
c_5-dodecenoylcarnitine+%28C12%3A1%29 = Compound
c_S-methylcysteine = Compound
c_docosatrienoate+%2822%3A3n3%29 = Compound
c_hyocholate = Compound
c_pelargonate+%289%3A0%29 = Compound
c_tryptophan = Compound
c_1-palmitoyl-2-oleoyl-GPE+%2816%3A0%2F18%3A1%29 = Compound
c_myristoylcarnitine+%28C14%29 = Compound
c_argininate* = Compound
c_suberate+%28C8-DC%29 = Compound
c_adipate+%28C6-DC%29 = Compound
p_Pantothenate+and+CoA+Metabolism = Sub+Pathway
c_hydroquinone+sulfate = Compound
c_kynurenate = Compound
c_4-hydroxycoumarin = Compound
c_pyruvate = Compound
c_dihomo-linoleate+%2820%3A2n6%29 = Compound
c_tiglylcarnitine+%28C5%3A1-DC%29 = Compound
c_17alpha-hydroxypregnenolone+3-sulfate = Compound
c_methionine = Compound
c_succinylcarnitine+%28C4-DC%29 = Compound
c_ectoine = Compound
c_taurocholenate+sulfate = Compound
c_gamma-glutamylglutamine = Compound
c_4-hydroxychlorothalonil = Compound
p_Leucine%2C+Isoleucine+and+Valine+Metabolism = Sub+Pathway
c_Unknown+-+25116 = Compound
p_Nicotinate+and+Nicotinamide+Metabolism = Sub+Pathway
c_2%27-O-methyluridine = Compound
c_2-hydroxy-3-methylvalerate = Compound
c_1-dihomo-linoleoylglycerol+%2820%3A2%29 = Compound
c_palmitoyl+dihydrosphingomyelin+%28d18%3A0%2F16%3A0%29* = Compound
c_diacylglycerol+%2812%3A0%2F18%3A1%2C+14%3A0%2F16%3A1%2C+16%3A0%2F14%3A1%29+%5B2%5D* = Compound
p_Gamma-glutamyl+Amino+Acid = Sub+Pathway
c_2-piperidinone = Compound
c_malonate = Compound
c_3-acetylphenol+sulfate = Compound
c_palmitoylcarnitine+%28C16%29 = Compound
c_palmitoleoyl-oleoyl-glycerol+%2816%3A1%2F18%3A1%29+%5B2%5D* = Compound
c_1-methylxanthine = Compound
p_Pregnenolone+Steroids = Sub+Pathway
c_linoleoyl-docosahexaenoyl-glycerol+%2818%3A2%2F22%3A6%29+%5B1%5D* = Compound
p_Methionine%2C+Cysteine%2C+SAM+and+Taurine+Metabolism = Sub+Pathway
c_1-docosahexaenoyl-GPC+%2822%3A6%29* = Compound
c_Unknown+-+24243 = Compound
c_thiosulfate = Compound
p_Drug+-+Cardiovascular = Sub+Pathway
c_Unknown+-+12230 = Compound
c_1-eicosapentaenoyl-GPC+%2820%3A5%29* = Compound
c_ethylmalonate = Compound
p_Primary+Bile+Acid+Metabolism = Sub+Pathway
c_dihydroorotate = Compound
c_Unknown+-+23369 = Compound
c_Unknown+-+11381 = Compound
c_1-linolenoylglycerol+%2818%3A3%29 = Compound
c_Unknown+-+24699 = Compound
c_4-allylphenol+sulfate = Compound
c_N6-carbamoylthreonyladenosine = Compound
c_succinate = Compound
c_1-oleoyl-2-dihomo-linolenoyl-GPC+%2818%3A1%2F20%3A3%29* = Compound
c_hexadecenedioate+%28C16%3A1-DC%29* = Compound
c_ethylparaben+sulfate = Compound
c_pristanate = Compound
c_16-hydroxypalmitate = Compound
c_nervonoylcarnitine+%28C24%3A1%29* = Compound
c_4-hydroxyphenylpyruvate = Compound
c_glucuronide+of+piperine+metabolite+C17H21NO3+%283%29* = Compound
c_palmitoleoylcarnitine+%28C16%3A1%29* = Compound
c_octadecadienedioate+%28C18%3A2-DC%29* = Compound
c_oleamide = Compound
c_1-palmityl-2-palmitoyl-GPC+%28O-16%3A0%2F16%3A0%29* = Compound
c_linoleoyl-arachidonoyl-glycerol+%2818%3A2%2F20%3A4%29+%5B1%5D* = Compound
c_N-formylmethionine = Compound
c_Unknown+-+12212 = Compound
c_octadecenedioylcarnitine+%28C18%3A1-DC%29* = Compound
c_palmitate+%2816%3A0%29 = Compound
p_Xanthine+Metabolism = Sub+Pathway
c_Unknown+-+12216 = Compound
p_Polyunsaturated+Fatty+Acid+%28n3+and+n6%29 = Sub+Pathway
c_beta-cryptoxanthin = Compound
c_1-palmityl-2-linoleoyl-GPC+%28O-16%3A0%2F18%3A2%29* = Compound
c_Unknown+-+15728 = Compound
c_Unknown+-+11372 = Compound
c_ximenoylcarnitine+%28C26%3A1%29* = Compound
c_1-palmitoyl-GPG+%2816%3A0%29* = Compound
c_Unknown+-+13553 = Compound
c_Unknown+-+11378 = Compound
c_1-stearoyl-2-docosahexaenoyl-GPI+%2818%3A0%2F22%3A6%29* = Compound
c_1-arachidoyl-GPC+%2820%3A0%29 = Compound
c_1-stearoyl-2-docosapentaenoyl-GPE+%2818%3A0%2F22%3A5n6%29* = Compound
c_Unknown+-+24686 = Compound
c_heptenedioate+%28C7%3A1-DC%29* = Compound
c_sulfate+of+piperine+metabolite+C16H19NO3+%283%29* = Compound
c_hexanoylglutamine = Compound
c_1-palmitoyl-GPA+%2816%3A0%29 = Compound
c_1-margaroyl-2-docosahexaenoyl-GPC+%2817%3A0%2F22%3A6%29* = Compound
p_Food+Component%2FPlant = Sub+Pathway
c_1-stearoyl-GPC+%2818%3A0%29 = Compound
c_Unknown+-+12680 = Compound
c_cholate = Compound
c_2-aminoheptanoate = Compound
p_Fatty+Acid%2C+Keto = Sub+Pathway
c_cysteinylglycine = Compound
c_andro+steroid+monosulfate+C19H28O6S+%281%29* = Compound
2787001 = Label
c_adrenoylcarnitine+%28C22%3A4%29* = Compound
2787003 = FinalPathway
2787006 = FinalPathway
2787009 = FinalPathway
c_Unknown+-+12206 = Compound
c_propionylglycine = Compound
c_myristoyl-linoleoyl-glycerol+%2814%3A0%2F18%3A2%29+%5B2%5D* = Compound
p_Partially+Characterized+Molecules = Sub+Pathway
c_palmitoleate+%2816%3A1n7%29 = Compound
c_Unknown+-+23787 = Compound
c_2-aminobutyrate = Compound
c_2-oleoyl-GPC+%2818%3A1%29* = Compound
c_linolenate+%5Balpha+or+gamma%3B+%2818%3A3n3+or+6%29%5D = Compound
2787012 = FinalPathway
p_TCA+Cycle+ = Sub+Pathway
c_Unknown+-+23780 = Compound
c_Unknown+-+23782 = Compound
p_Fatty+Acid+Metabolism%28Acyl+Glycine%29 = Sub+Pathway
c_vanillic+alcohol+sulfate = Compound
c_4-methylguaiacol+sulfate = Compound
c_2-oleoylglycerol+%2818%3A1%29 = Compound
p_Alanine+and+Aspartate+Metabolism = Sub+Pathway
c_Unknown+-+14838 = Compound
p_Corticosteroids = Sub+Pathway
c_linoleoylcholine* = Compound
c_N-acetylmethionine = Compound
c_sphingomyelin+%28d18%3A2%2F23%3A0%2C+d18%3A1%2F23%3A1%2C+d17%3A1%2F24%3A1%29* = Compound
c_cis-urocanate = Compound
c_Unknown+-+23314 = Compound
c_Unknown+-+19299 = Compound
c_5alpha-pregnan-diol+disulfate = Compound
p_Progestin+Steroids = Sub+Pathway
c_1%2C5-anhydroglucitol+%281%2C5-AG%29 = Compound
c_imidazole+lactate = Compound
c_3-methylxanthine = Compound
c_2-hydroxystearate = Compound
c_glycolithocholate+sulfate* = Compound
c_acetylcarnitine+%28C2%29 = Compound
c_homoarginine = Compound
c_p-cresol-glucuronide* = Compound
sp_Amino+Acid = Super+Pathway
c_2%27-O-methylcytidine = Compound
c_Unknown+-+14939 = Compound
c_undecanoate+%2811%3A0%29 = Compound
c_glycosyl+ceramide+%28d18%3A1%2F20%3A0%2C+d16%3A1%2F22%3A0%29* = Compound
c_bilirubin+%28E%2CE%29* = Compound
c_Unknown+-+24747 = Compound
c_pyroglutamylalanine* = Compound
c_N-acetylphenylalanine = Compound
c_Unknown+-+11438 = Compound
c_Unknown+-+11880 = Compound
c_gentisate = Compound
c_Unknown+-+12730 = Compound
c_3-hydroxybutyroylglycine** = Compound
p_Pyrimidine+Metabolism%2C+Uracil+containing = Sub+Pathway
c_lactosyl-N-behenoyl-sphingosine+%28d18%3A1%2F22%3A0%29* = Compound
c_2-palmitoyl-GPE+%2816%3A0%29* = Compound
c_1-palmitoyl-2-stearoyl-GPC+%2816%3A0%2F18%3A0%29 = Compound
c_Unknown+-+17185 = Compound
c_glucuronide+of+C10H18O2+%281%29* = Compound
c_1-stearoyl-2-docosapentaenoyl-GPC+%2818%3A0%2F22%3A5n6%29* = Compound
c_palmitoyl+sphingomyelin+%28d18%3A1%2F16%3A0%29 = Compound
c_arabinose = Compound
c_docosadienoate+%2822%3A2n6%29 = Compound
c_cystine = Compound
c_1-%281-enyl-stearoyl%29-2-arachidonoyl-GPE+%28P-18%3A0%2F20%3A4%29* = Compound
c_methyl+glucopyranoside+%28alpha+%2B+beta%29 = Compound
c_Unknown+-+12739 = Compound
c_sphingomyelin+%28d18%3A1%2F19%3A0%2C+d19%3A1%2F18%3A0%29* = Compound
c_ceramide+%28d18%3A2%2F24%3A1%2C+d18%3A1%2F24%3A2%29* = Compound
c_Unknown+-+12740 = Compound
c_5-acetylamino-6-amino-3-methyluracil = Compound
c_N2%2CN5-diacetylornithine = Compound
p_Fatty+Acid+Metabolism+%28Acyl+Choline%29 = Sub+Pathway
c_taurine = Compound
c_palmitoyl-linoleoyl-glycerol+%2816%3A0%2F18%3A2%29+%5B1%5D* = Compound
c_gamma-glutamylalanine = Compound
c_Unknown+-+11861 = Compound
c_Unknown+-+22519 = Compound
c_theobromine = Compound
c_1-palmitoyl-GPE+%2816%3A0%29 = Compound
c_Unknown+-+13529+-+retired+for+1-carboxyethylvaline = Compound
c_Unknown+-+21662 = Compound
c_Unknown+-+12714 = Compound
c_1-stearoyl-GPG+%2818%3A0%29 = Compound
c_hydroxy-CMPF* = Compound
c_phenylalanine = Compound
c_hexadecadienoate+%2816%3A2n6%29 = Compound
c_1-margaroyl-GPC+%2817%3A0%29 = Compound
c_dopamine+4-sulfate = Compound
c_retinol+%28Vitamin+A%29 = Compound
c_Unknown+-+12729 = Compound
c_15-methylpalmitate+%28i17%3A0%29 = Compound
p_Ascorbate+and+Aldarate+Metabolism = Sub+Pathway
c_Unknown+-+12726 = Compound
c_Unknown+-+14904 = Compound
c_Unknown+-+17146 = Compound
c_alpha-ketobutyrate = Compound
c_taurochenodeoxycholate = Compound
c_trimethylamine+N-oxide = Compound
c_Unknown+-+17145 = Compound
c_Unknown+-+11849 = Compound
c_16a-hydroxy+DHEA+3-sulfate = Compound
c_eicosapentaenoate+%28EPA%3B+20%3A5n3%29 = Compound
c_Unknown+-+24272+-+retired+for+3-hydroxyhippurate+sulfate = Compound
c_Unknown+-+11843 = Compound
c_Unknown+-+11847 = Compound
c_1%2C2-dioleoyl-GPE+%2818%3A1%2F18%3A1%29 = Compound
c_phenylalanylleucine = Compound
c_Unknown+-+11850 = Compound
c_oleoyl-arachidonoyl-glycerol+%2818%3A1%2F20%3A4%29+%5B2%5D* = Compound
c_2-stearoyl-GPC+%2818%3A0%29* = Compound
c_N-methylproline = Compound
c_N-palmitoyltaurine = Compound
c_Unknown+-+11852 = Compound
c_10-heptadecenoate+%2817%3A1n7%29 = Compound
c_glucuronide+of+C10H14O2+%286%29* = Compound
c_octanoylcarnitine+%28C8%29 = Compound
c_isoleucylglycine = Compound
c_N-palmitoyl-sphinganine+%28d18%3A0%2F16%3A0%29 = Compound
c_leucylphenylalanine%2Fisoleucylphenylalanine = Compound
c_sphingomyelin+%28d18%3A1%2F20%3A0%2C+d16%3A1%2F22%3A0%29* = Compound
2786900 = Metabolite
2786901 = Metabolite
2786902 = Metabolite
2786903 = Metabolite
2786904 = Metabolite
2786905 = Metabolite
2786906 = Metabolite
2786907 = Metabolite
c_5alpha-androstan-3alpha%2C17beta-diol+disulfate = Compound
2786908 = Metabolite
c_3-methoxytyrosine = Compound
c_androsterone+sulfate = Compound
c_glycocholenate+sulfate* = Compound
c_phenylalanyltryptophan = Compound
c_N-acetyltryptophan = Compound
2786910 = Enzyme
2786911 = Minor+Metabolite
2786912 = Minor+Metabolite
2786913 = Minor+Metabolite
2786914 = Minor+Metabolite
2786915 = Cofactor
2786917 = Minor+Metabolite
2786918 = Minor+Metabolite
2786919 = Metabolite
c_diacylglycerol+%2816%3A1%2F18%3A2+%5B2%5D%2C+16%3A0%2F18%3A3+%5B1%5D%29* = Compound
c_1-myristoylglycerol+%2814%3A0%29 = Compound
c_1-methylnicotinamide = Compound
c_Unknown+-+21607 = Compound
c_N-acetyltaurine = Compound
c_5%2C6-dihydrouridine = Compound
2786920 = Minor+Metabolite
2786921 = Enzyme
c_N-acetylglucosaminylasparagine = Compound
2786922 = Minor+Metabolite
2786923 = Minor+Metabolite
2786924 = Minor+Metabolite
2786925 = Minor+Metabolite
2786926 = Minor+Metabolite
2786928 = Cofactor
c_3beta-hydroxy-5-cholestenoate = Compound
c_cyclo%28ala-pro%29 = Compound
sp_Peptide = Super+Pathway
c_phosphatidylcholine+%2818%3A0%2F20%3A2%2C+20%3A0%2F18%3A2%29* = Compound
p_Fatty+Acid+Metabolism%28Acyl+Carnitine%29 = Sub+Pathway
2786930 = Minor+Metabolite
2786931 = Enzyme
2786933 = Minor+Metabolite
c_glycosyl+ceramide+%28d18%3A2%2F24%3A1%2C+d18%3A1%2F24%3A2%29* = Compound
2786934 = Minor+Metabolite
2786936 = Enzyme
2786938 = Minor+Metabolite
c_creatinine = Compound
2786939 = Minor+Metabolite
c_dihomo-linoleoylcarnitine+%28C20%3A2%29* = Compound
c_3-phenylpropionate+%28hydrocinnamate%29 = Compound
c_Unknown+-+18899 = Compound
c_Unknown+-+14056 = Compound
p_Glycine%2C+Serine+and+Threonine+Metabolism = Sub+Pathway
c_2-hydroxyglutarate = Compound
c_heneicosapentaenoate+%2821%3A5n3%29 = Compound
c_2-arachidonoyl-GPE+%2820%3A4%29* = Compound
2786940 = Metabolite
2786941 = Enzyme
c_oleoyl+ethanolamide = Compound
2786944 = Enzyme
2786945 = Minor+Metabolite
2786946 = Cofactor
c_dopamine+3-O-sulfate = Compound
2786947 = Metabolite
c_N-palmitoylserine = Compound
2786949 = Enzyme
c_1-stearoyl-2-adrenoyl-GPC+%2818%3A0%2F22%3A4%29* = Compound
c_N-acetylserine = Compound
p_Advanced+Glycation+End-product = Sub+Pathway
c_N-acetylglutamine = Compound
c_3-hydroxyoleate* = Compound
c_methionine+sulfone = Compound
c_propyl+4-hydroxybenzoate+sulfate = Compound
c_thymol+sulfate = Compound
p_Dipeptide = Sub+Pathway
c_N-oleoyltaurine = Compound
2786952 = Cofactor
2786953 = Minor+Metabolite
2786954 = Minor+Metabolite
c_epiandrosterone+sulfate = Compound
2786955 = Enzyme
2786957 = Minor+Metabolite
2786958 = Minor+Metabolite
p_Endocannabinoid = Sub+Pathway
c_Unknown+-+22716++-+retired+for+glyco-alpha-muricholate** = Compound
c_2-hydroxyoctanoate = Compound
c_1-methyl-4-imidazoleacetate = Compound
c_N6-carboxymethyllysine = Compound
c_sphingomyelin+%28d17%3A1%2F14%3A0%2C+d16%3A1%2F15%3A0%29* = Compound
c_methylsuccinate = Compound
c_1-%281-enyl-palmitoyl%29-2-dihomo-linolenoyl-GPC+%28P-16%3A0%2F20%3A3%29* = Compound
c_N-acetylalliin = Compound
c_stearidonate+%2818%3A4n3%29 = Compound
2786960 = Enzyme
c_eugenol+sulfate = Compound
2786963 = Minor+Metabolite
2786964 = Minor+Metabolite
c_1-myristoyl-2-palmitoyl-GPC+%2814%3A0%2F16%3A0%29 = Compound
c_linoleamide+%2818%3A2n6%29 = Compound
2786965 = Enzyme
2786966 = Metabolite
2786969 = Enzyme
c_3-%283-hydroxyphenyl%29propionate = Compound
c_1%2C2%2C3-benzenetriol+sulfate+%282%29 = Compound
c_Unknown+-+18888 = Compound
c_phenylacetylcarnitine = Compound
c_Unknown+-+18886 = Compound
c_Unknown+-+18887 = Compound
c_3-hydroxy-3-methylglutarate = Compound
c_1-dihomo-linoleoyl-GPC+%2820%3A2%29* = Compound
2786970 = Metabolite
c_1-margaroyl-2-arachidonoyl-GPC+%2817%3A0%2F20%3A4%29* = Compound
c_dodecanedioate+%28C12-DC%29 = Compound
2786971 = Cofactor
2786973 = Minor+Metabolite
2786974 = Minor+Metabolite
c_stachydrine = Compound
c_palmitoyl-arachidonoyl-glycerol+%2816%3A0%2F20%3A4%29+%5B1%5D* = Compound
c_Unknown+-+07765 = Compound
2786975 = Cofactor
2786976 = Enzyme
2786977 = Minor+Metabolite
2786978 = Minor+Metabolite
c_1-stearoyl-2-arachidonoyl-GPE+%2818%3A0%2F20%3A4%29 = Compound
