DisplayName (class=java.lang.String)
p_Primary+Bile+Acid+Metabolism = Primary+Bile+Acid+Metabolism
2826684 = H%2B
2953429 = NAD%2B
2826686 = GLUTATHIONE+METABOLISM
2953428 = NADH
2826688 = Glycine+Serine+Threonine+Metabolism
2953425 = thromboxane+A2
2953426 = 1.1.1.178
2953423 = 5.3.99.5
c_1-linolenoylglycerol+%2818%3A3%29 = 1-linolenoylglycerol+%2818%3A3%29
2953420 = 1.14.14.1
2826672 = alpha-KG
2826673 = 4.4.1.1
2953418 = ATP
2826674 = pyruvate
2953419 = H%2B
c_nervonoylcarnitine+%28C24%3A1%29* = nervonoylcarnitine+%28C24%3A1%29*
2826676 = NH3
2953417 = ADP
2826677 = thiocysteine
2953414 = 2.7.1.165
2826678 = PLP
2826679 = 1.8.1.3
2953410 = 3.2.1.23
c_N-formylmethionine = N-formylmethionine
c_Unknown+-+12212 = Unknown+-+12212
2826662 = Mg2%2B
2826663 = ATP
2826664 = Pi
2953449 = 2.4.2.12
2826665 = ADP
2952119 = 2.1.1.20
2826666 = norophthalmate
2952116 = NAD%2B
2826667 = 2.6.1.1
2952117 = NADH
2826668 = glutamate
2952114 = H%2B
2953445 = 3.1.4.17
c_palmitate+%2816%3A0%29 = palmitate+%2816%3A0%29
2826669 = PLP
2952115 = H2O
2953446 = H2O
2953443 = H%2B
2952113 = O2
p_Xanthine+Metabolism = Xanthine+Metabolism
2953441 = NAD%2B
2952111 = 1.14.14.1
2953442 = NADH
c_Unknown+-+12216 = Unknown+-+12216
c_Unknown+-+13553 = Unknown+-+13553
2826651 = cyanide
2952109 = coenzyme+B12
2826652 = thiosulfate
2826653 = 2.6.1.1
2952107 = 5.4.99.2
2953438 = H%2B
2826654 = glutamate
2953439 = 1.1.1.48
2826655 = PLP
c_1-arachidoyl-GPC+%2820%3A0%29 = 1-arachidoyl-GPC+%2820%3A0%29
2953437 = dipyrromethane
2952103 = tetrahydrofolate
2953434 = H2O
2826658 = alpha-KG
2952104 = PLP
2826659 = 6.3.2.3
2952101 = 5%2C10-methylenetetrahydrofolate
2953432 = 2.5.1.61
2952102 = H2O
2953433 = NH3
2953430 = H%2B
2952100 = 2.1.2.1
c_heptenedioate+%28C7%3A1-DC%29* = heptenedioate+%28C7%3A1-DC%29*
c_hexanoylglutamine = hexanoylglutamine
2952138 = H2O
2953469 = 1.14.16.2
2952139 = 21-deoxycortisol
2952137 = O2
2952134 = CoA
2953465 = lipid+hydroperoxide
2952135 = 1.14.99.10
2953466 = 2.7.1.159
2953463 = lipid
c_1-palmitoyl-GPA+%2816%3A0%29 = 1-palmitoyl-GPA+%2816%3A0%29
2952130 = CO2
2953461 = 1.11.1.9
2952131 = malonyl+CoA
p_Food+Component%2FPlant = Food+Component%2FPlant
c_1-stearoyl-GPC+%2818%3A0%29 = 1-stearoyl-GPC+%2818%3A0%29
c_2-aminoheptanoate = 2-aminoheptanoate
2952129 = E1%2FE3
2953458 = 2.7.1.140
2952128 = H2O
2953459 = inositol+1%2C3%2C4%2C6-tetra+kisphosphate
c_adrenoylcarnitine+%28C22%3A4%29* = adrenoylcarnitine+%28C22%3A4%29*
2952125 = 21-hydroxy+pregnenolone
2953456 = acyl-CoA
2952126 = O2
2953454 = 2.3.1.26
2952124 = 1.14.99.10
2952121 = sarcosine+%28N-methylglycine%29
2952122 = SAM
2952120 = SAH
2953451 = PPi
c_Unknown+-+12206 = Unknown+-+12206
c_2-oleoyl-GPC+%2818%3A1%29* = 2-oleoyl-GPC+%2818%3A1%29*
p_TCA+Cycle+ = TCA+Cycle+
2952158 = Microbiome
2953489 = e-+acceptor
2936915 = kynurenine
2936914 = 2.6.1.7
2952154 = PLP
2953485 = TPP
2936912 = BCAA+Metabolism
2953486 = 1.14.-.-
2936919 = PLP
2952152 = 2.6.1.45
2936918 = alpha-KG
2953484 = Mg2%2B
2936917 = glutamate
2936916 = 4-%282-aminophenyl%29-+2%2C4-dioxobutanoate
2952151 = FAD
c_4-methylguaiacol+sulfate = 4-methylguaiacol+sulfate
p_Alanine+and+Aspartate+Metabolism = Alanine+and+Aspartate+Metabolism
c_Unknown+-+14838 = Unknown+-+14838
c_linoleoylcholine* = linoleoylcholine*
2826691 = Glycolysis
2826697 = Methionine+Cysteine+Metabolism
2952147 = SPVPDXVPGSFK
2952148 = 1.3.8.4
2953479 = 2.2.1.1
2952145 = Peptidase
2953476 = ROS
2953477 = pantethine
2952143 = glycine
2953474 = tetrahydrobiopterin
2936901 = GABA+Shunt
2952144 = PLP
2953475 = O2
2936906 = Phenylalanine+Tyrosine+Metabolism
2953470 = 4alpha-hydroxy-+tetrahydrobiopterin
2952140 = 4.1.2.-
2953471 = Fe2%2B
2936909 = Arginine+Metabolism+And+Urea+Cycle
c_2-hydroxystearate = 2-hydroxystearate
c_homoarginine = homoarginine
2826600 = ADP
2826601 = ATP
2826604 = Pi
sp_Amino+Acid = Amino+Acid
2826606 = 3.1.2.6
2826609 = lactate
c_Unknown+-+14939 = Unknown+-+14939
c_gentisate = gentisate
c_3-hydroxybutyroylglycine** = 3-hydroxybutyroylglycine**
c_2-palmitoyl-GPE+%2816%3A0%29* = 2-palmitoyl-GPE+%2816%3A0%29*
c_Unknown+-+17185 = Unknown+-+17185
c_glucuronide+of+C10H18O2+%281%29* = glucuronide+of+C10H18O2+%281%29*
c_palmitoyl+sphingomyelin+%28d18%3A1%2F16%3A0%29 = palmitoyl+sphingomyelin+%28d18%3A1%2F16%3A0%29
c_sphingomyelin+%28d18%3A1%2F19%3A0%2C+d19%3A1%2F18%3A0%29* = sphingomyelin+%28d18%3A1%2F19%3A0%2C+d19%3A1%2F18%3A0%29*
c_N2%2CN5-diacetylornithine = N2%2CN5-diacetylornithine
p_Fatty+Acid+Metabolism+%28Acyl+Choline%29 = Fatty+Acid+Metabolism+%28Acyl+Choline%29
c_gamma-glutamylalanine = gamma-glutamylalanine
2953508 = reduced+adrenal+ferredoxin
2953509 = oxidized+adrenal+ferredoxin
2826640 = 4.1.1.29
2826641 = PLP
2953507 = H2O
2826642 = CO2
2953504 = H%2B
2953505 = O2
2826644 = hypotaurine
2826645 = 2.5.1.18
2953503 = 1.14.15.6
2826646 = S-methylglutathione
2953500 = 2.7.1.69
2953501 = sorbitol+6-phosphate
2826648 = 2.8.1.2
2826649 = pyruvate
c_Unknown+-+13529+-+retired+for+1-carboxyethylvaline = Unknown+-+13529+-+retired+for+1-carboxyethylvaline
c_hydroxy-CMPF* = hydroxy-CMPF*
2826632 = 6.3.2.3
2826634 = ADP
2826635 = Mg2%2B
2783099 = ATP
c_retinol+%28Vitamin+A%29 = retinol+%28Vitamin+A%29
2783098 = AMP
2826637 = ATP
2783097 = PPi
2826638 = ophthalmate
2783096 = palmitate+%2816%3A0%29
2826639 = Pi
2783095 = Mg2%2B
2783094 = palmitoyl-CoA
p_Ascorbate+and+Aldarate+Metabolism = Ascorbate+and+Aldarate+Metabolism
2783093 = CoA
2783092 = 6.2.1.3
2783091 = stearate+%2818%3A0%29
2783090 = stearoyl-CoA
c_Unknown+-+14904 = Unknown+-+14904
c_Unknown+-+17146 = Unknown+-+17146
2953528 = NADP%2B
2953529 = 2.4.2.14
2953526 = NADPH
c_Unknown+-+17145 = Unknown+-+17145
2826621 = lipid
2953527 = adrenosterone
2826622 = lipid+hydroperoxide
2826623 = 2.3.2.2
2953525 = H%2B
2783089 = CoA
2953522 = O2
2783088 = AMP
2953523 = 1.1.1.146
2783087 = Mg2%2B
2953520 = H2O2
2783086 = PPi
2953521 = NH3
2783085 = ATP
2826628 = ROS
c_16a-hydroxy+DHEA+3-sulfate = 16a-hydroxy+DHEA+3-sulfate
2783084 = 6.2.1.3
2826629 = cysteine-glutathione+disulfide
2783082 = ox+e-+acceptor
2783081 = O2
2783080 = oleate+%2818%3A1n9%29
2953519 = H2O
c_oleoyl-arachidonoyl-glycerol+%2818%3A1%2F20%3A4%29+%5B2%5D* = oleoyl-arachidonoyl-glycerol+%2818%3A1%2F20%3A4%29+%5B2%5D*
2953515 = CoA
2826610 = 2.3.2.4
2953516 = 1.4.3.4
2826611 = Amino+acid
2783079 = red+e-+acceptor
2826612 = Gamma-glutamyl+Amino+Acid
2783078 = 1.14.19.3
2953511 = 2.3.1.29
2783077 = 18%3A2n9
2826614 = SPON
2953512 = acetyl+CoA
2783076 = CO2
2826615 = sulfur+dioxide
2783075 = 20%3A2n9
2826616 = 3-sulfinylpyruvate
2783074 = malonyl+CoA
2826617 = pyruvate
2783073 = CoA
2826618 = 1.11.1.9
2783072 = E5
2783071 = 20%3A4n3
2783070 = 18%3An3
c_10-heptadecenoate+%2817%3A1n7%29 = 10-heptadecenoate+%2817%3A1n7%29
c_glucuronide+of+C10H14O2+%286%29* = glucuronide+of+C10H14O2+%286%29*
2935682 = geranyl+diphosphate
c_octanoylcarnitine+%28C8%29 = octanoylcarnitine+%28C8%29
2935681 = isopentenyl+pyrophosphate+%28IPP%29
c_isoleucylglycine = isoleucylglycine
2935680 = 2.5.1.10
2935686 = 2.3.1.9
2935685 = Mg2%2B
2935683 = PPi
2783069 = 18%3A3n6
2783068 = CoA
2935689 = CoA
2783067 = CO2
2783066 = 20%3A3n6
2783065 = malonyl+CoA
2783064 = E5
2783063 = prostaglandin+B2
2948991 = galactose+1-phosphate
2783060 = PGC2
2948992 = ADP
2786900 = pseudouridine
2786901 = 3-methylcytidine
2948990 = galactose
2786902 = 2%27%2C3%27-cCMP
2948995 = 5%27-CMP%2F5%27AMP
2786903 = N4-acetylcytidine
2948996 = PPi
2786904 = 2%27-deoxycytidine+3%27-monophosphate
2948993 = 6.3.2.5
2786905 = 5-hydroxymethylcytosine
2948994 = 4%27-phosphopantothenate
2786906 = uridine-3%27-monophosphate
2948999 = cysteine
2786907 = 5-methylcytosine
2786908 = 2%27%2C3%27-cUMP
2948997 = CTP%2FATP
2948998 = H%2B
2935671 = ADP
2935670 = ATP
2935675 = H2O
2935674 = 2.3.3.10
2935673 = mevalonate+5-phosphate
2935672 = R-mevalonate+5-diphosphate
2783057 = 11-dehydrothromboxane+B2
2935678 = CoA
2935677 = acetoacetyl+CoA
2935676 = acetyl+CoA
2783054 = 20-carboxyleukotriene+B4
2783051 = prostaglandin+A2
2948980 = 4.2.1.17
2786910 = 6.3.5.5
2786911 = bicarbonate
2786912 = ADP
2786913 = Pi
2948984 = N%2CN-dimethyl+sphingosine
2786914 = H%2B
2948985 = sphingosine
2786915 = Mg2%2B
2948983 = 5.3.3.-
2786917 = H2O
2948988 = ATP
2786918 = ATP
2948989 = H%2B
2786919 = glutamine
2948986 = 2.7.1.6
2948987 = Mg2%2B
2783048 = 20%3A5n3+eicosanoids
2783042 = 20%3A3n6+eicosanoids
c_5%2C6-dihydrouridine = 5%2C6-dihydrouridine
2786920 = glutamate
2786921 = 6.3.4.2
2786922 = glutamine
2786923 = H2O
2786924 = Pi
2786925 = ADP
2786926 = glutamate
2786928 = Mg2%2B
2935693 = 4.1.1.33
2935691 = 3-hydroxy-3-+methylglutarate
2935690 = 3.1.2.27
2935697 = ADP
c_phosphatidylcholine+%2818%3A0%2F20%3A2%2C+20%3A0%2F18%3A2%29* = phosphatidylcholine+%2818%3A0%2F20%3A2%2C+20%3A0%2F18%3A2%29*
2935696 = ATP
2935695 = CO2
2935694 = Pi
2783035 = Phospholipid+Metabolism
2783033 = 22%3A6n3+oxylipids
2783030 = thromboxane+B2
2786930 = ATP
2786931 = 3.6.1.5
2786933 = H2O
2786934 = Pi
2786936 = 3.1.3.5
2786938 = Pi
2786939 = H2O
2783024 = EICOSANOIDS
2783022 = H2O
2783020 = 3.3.2.6
c_2-arachidonoyl-GPE+%2820%3A4%29* = 2-arachidonoyl-GPE+%2820%3A4%29*
2786940 = thymidine
2786941 = 3.6.1.5
2786944 = 3.5.2.2
2786945 = H2O
2786946 = Zn2%2B
2786947 = dihydrothymine
2786949 = 2.7.1.21
2783019 = 15-deoxy+delta-12%2C14-prostaglandin+J2
2783017 = 5.3.3.-
2783016 = 13%2C14-dihydroprostaglandin+F2alpha
2783014 = 1.1.1.189
2783012 = 11%2C14%2C15-THETA
2783011 = O2
2783010 = 1.14.14.1
2786952 = Mg2%2B
2786953 = ATP
2786954 = ADP
2786955 = 2.4.2.3
2786957 = ribose+1-P
2786958 = Pi
p_Endocannabinoid = Endocannabinoid
c_Unknown+-+22716++-+retired+for+glyco-alpha-muricholate** = Unknown+-+22716++-+retired+for+glyco-alpha-muricholate**
2783009 = GSH
2783008 = selenide
c_methylsuccinate = methylsuccinate
2783007 = GSSG
c_N-acetylalliin = N-acetylalliin
2783004 = 1.11.1.9+%2F%2F%2F+%3F
c_stearidonate+%2818%3A4n3%29 = stearidonate+%2818%3A4n3%29
2783002 = 20-OH-prostaglandinH2
2783001 = 1.14.99.1
2783000 = GSSG
2786960 = 2.7.4.14
c_eugenol+sulfate = eugenol+sulfate
2786963 = ATP
2786964 = ADP
2786965 = 2.4.2.10
2786966 = PRPP
2786969 = 1.3.1.2
c_phenylacetylcarnitine = phenylacetylcarnitine
c_3-hydroxy-3-methylglutarate = 3-hydroxy-3-methylglutarate
c_1-dihomo-linoleoyl-GPC+%2820%3A2%29* = 1-dihomo-linoleoyl-GPC+%2820%3A2%29*
2786970 = thymine
2786971 = %5B4Fe-4S%5D
2786973 = NADP%2B
2786974 = NADPH
c_Unknown+-+07765 = Unknown+-+07765
2786975 = FAD
2786976 = 2.4.2.4
2786977 = Pi
2786978 = deoxyribose+1-P
c_stearoyl+sphingomyelin+%28d18%3A1%2F18%3A0%29 = stearoyl+sphingomyelin+%28d18%3A1%2F18%3A0%29
c_1-docosapentaenoyl-GPC+%2822%3A5n6%29* = 1-docosapentaenoyl-GPC+%2822%3A5n6%29*
c_Unknown+-+12193 = Unknown+-+12193
2953148 = ATP
2953147 = ADP
2787711 = FADH2
2787710 = 1.14.14.1
2953145 = 2.7.4.6
2787713 = O2
2953143 = NADP%2B
2787715 = H2O
2953140 = NADPH
2787714 = FAD
2953141 = H%2B
2787716 = formate
2787718 = 1.1.1.50
2953139 = CO2
c_butyrylcarnitine+%28C4%29 = butyrylcarnitine+%28C4%29
2953138 = 1.1.1.44
2787720 = NAD%2B
2953135 = 2.7.1.137
2787722 = H%2B
2787721 = NADH
2787724 = 1.14.14.1
2953131 = NADH
2787723 = androsterone
2953132 = 5.3.3.-
2787726 = H2O
2787725 = FADH2
2953130 = H%2B
2787728 = FAD
2787727 = 19-hydroxyandrost-+4-ene-3%2C17-dione
2787729 = O2
2949906 = NADP%2B
2949905 = NADPH
2949904 = 20-HETE
2949909 = H%2B
2949908 = lysine
2949907 = 1.5.1.8
2787731 = 1.14.13.17
2953169 = ROS
2787733 = O2
2953166 = NAD%2B
2787732 = NADPH
2787735 = H2O
2787734 = H%2B
2953165 = 5.1.3.2
2787737 = NADP%2B
2953162 = NADPH
2787736 = 7-alpha-hydroxycholesterol
2953163 = 5-oxoETE
2787739 = 2.4.1.17
2953160 = 1.1.1.-
2953161 = NADP%2B
c_Unknown+-+15497+-+retired+for+1-carboxyethylphenylalanine = Unknown+-+15497+-+retired+for+1-carboxyethylphenylalanine
2949902 = O2
2949901 = H%2B
2949900 = H2O
c_leucylleucine = leucylleucine
c_glucuronate = glucuronate
c_N-methyltaurine = N-methyltaurine
2787740 = UDP-glucuronate
2953159 = NAD%28P%29H
2787742 = UDP
2953157 = NAD%28P%29%2B
2953158 = CO2
2787744 = 5.3.3.-
2787743 = 16-glucuronide-estriol
2953156 = H%2B
2953153 = 1.1.1.170
2787748 = NADPH
2787747 = 1.1.1.146
2787749 = H%2B
2953150 = SPON
2949928 = 2.7.1.48
2950916 = 5-HETE
2949926 = Zn2%2B
2949925 = dimethylglycine
2950918 = 1.5.1.2
2950913 = selenide
2950912 = 1.11.1.9
2950915 = GSH
2950914 = GSSG
2936610 = allantoin
2950911 = CO2
2936614 = ADP
2936613 = Mg2%2B
2936611 = 2.7.4.8
2787750 = NADP%2B
2936618 = H%2B
2787753 = 2.8.2.4
2936617 = 1.17.1.4
2953188 = reduced+ferredoxin
2936615 = ATP
2787754 = A+3%27-5%27-PP
2953189 = O2
2787757 = 3%27-phosphoadenylyl+sulfate
2953186 = 1.14.15.4
2787756 = estrone+sulfate
2953187 = oxidized+ferredoxin
2953184 = N-acetylproline
2936619 = NADH
2787758 = 2.4.1.17
2949920 = NAD%2B
2953183 = 5.3.3.-
2953180 = 5.3.1.9
2949923 = betaine
2949922 = 2.1.1.5
c_vanillactate = vanillactate
2949921 = H%2B
2949917 = glucurono-+6%2C3-lactone
2950906 = reduced+-rubredoxins
2949916 = NADH
2950905 = oxygen
2949915 = 1.2.1.3
2950908 = 4.1.1.28
c_sphingomyelin+%28d18%3A2%2F16%3A0%2C+d18%3A1%2F16%3A1%29* = sphingomyelin+%28d18%3A2%2F16%3A0%2C+d18%3A1%2F16%3A1%29*
2949914 = alpha-KG
2950902 = H2O
2950901 = fatty+omega+hydroxy+acid
2949919 = H2O
2950904 = oxidized+-rubredoxins
2949918 = galactarate+%28mucic+acid%29
2950903 = Fe2%2B
2950900 = 1.14.15.3
c_ibuprofen = ibuprofen
2936603 = Pi
2787760 = UDP-+glucuronate
2936602 = 2.4.2.1
2936601 = 2%27%2C3%27-cAMP
2787762 = androsterone+glucuronide
c_corticosterone = corticosterone
2936600 = 3%27-AMP
2787761 = UDP
2936607 = 4.1.1.97
2787764 = H%2B
2953179 = GDP
2787763 = 1.1.1.50
2936605 = guanosine
2787766 = NAD%2B
2953177 = CoA
2936604 = ribose+1-P
2787765 = tetrahydrocortisol
2953178 = Mg2%2B
2953175 = Pi
2787767 = NADH
2953176 = GTP
2936608 = CO2
2787769 = 3-b-HSD+%2F+SDI
2953172 = 6.2.1.4
2949913 = H2O
2949912 = NADPH
2949911 = saccharopine
2949910 = NADP%2B
2948618 = beta-hydroxypyruvate
2950939 = tetrahydrocortisol
2950938 = NAD%2B
2948616 = H%2B
2949948 = SAM
2948617 = NAD%2B
2949947 = SAH
2950934 = 1.1.1.50
c_7-hydroxyindole+sulfate = 7-hydroxyindole+sulfate
2950937 = NADH
2950936 = H%2B
2935301 = CO2
2936632 = NH3
2950931 = PLP
2935300 = 4.1.1.22
2950930 = alpha-KG
2950933 = glutamate
2935305 = 3.5.2.7
2936636 = H2O
2787771 = H%2B
2936635 = 1.17.3.2
2787770 = 21-hydroxy+pregnenolone
2935303 = histamine
2936634 = H2O
2787773 = NAD%2B
2935302 = PLP
2936633 = ATP
2787772 = NADH
2935309 = 2.1.1.-
2787775 = 1.3.99.5
2935307 = H2O
2936637 = %5B2Fe-2S%5D
2787776 = dihydrotestosterone
2787779 = O2
2787778 = 1.14.99.10
2948610 = 3.1.3.22
2949942 = acetoacetyl-CoA
c_1-%281-enyl-stearoyl%29-GPC+%28P-18%3A0%29* = 1-%281-enyl-stearoyl%29-GPC+%28P-18%3A0%29*
2948611 = mannitol-1-phosphate
2949941 = acetoacetate
2949940 = 3.1.2.11
2948614 = mannitol
2949946 = 2.1.1.1
2948615 = 1.1.1.81
2949945 = H%2B
2948612 = H2O
2949944 = CoA
c_caproate+%286%3A0%29 = caproate+%286%3A0%29
2948613 = Pi
2949943 = H2O
2948607 = maltotetraose
2949939 = 11-HETE
2950928 = 2.6.1.1
2948608 = maltopentaose
2948605 = NADP%2B
2949937 = O2
2948606 = 2.4.1.1
2949936 = 1.14.14.1
2950924 = 2.7.7.8
2950925 = Pi
c_sphingomyelin+%28d18%3A2%2F24%3A1%2C+d18%3A1%2F24%3A2%29* = sphingomyelin+%28d18%3A2%2F24%3A1%2C+d18%3A1%2F24%3A2%29*
2950920 = NADP%2B
c_Unknown+-+24129 = Unknown+-+24129
2787780 = H2O
2950922 = NADPH
2950921 = H%2B
2936625 = Mg2%2B
2936624 = 2.7.4.3
2936623 = NAD%2B
2787784 = A-3%27%2C5%27-PP
2936622 = H2O
2787783 = 2.8.2.2
2936629 = 3.5.4.6
2787785 = 3%27-phosphoadenylyl+sulfate
2787788 = 1.1.1.50
2953199 = 3.1.4.17
2787789 = tetrahydrocortisone
2953196 = 1.14.13.15
2949931 = 2.1.1.43
2953193 = 3.1.3.25
2948600 = O2
2953192 = H2O
2948603 = NADPH
2949935 = Protein-Lysine
2948604 = leukotriene+e%28%2C4%29
2949934 = SAM
2948601 = H2O
2949933 = SAH
2948602 = 20-hydroxy-leukotriene+E4
2949932 = Protein-+6-N-methyl-lysine
c_Unknown+-+12112 = Unknown+-+12112
2782898 = H%2B
c_linoleoyl-arachidonoyl-glycerol+%2818%3A2%2F20%3A4%29+%5B2%5D* = linoleoyl-arachidonoyl-glycerol+%2818%3A2%2F20%3A4%29+%5B2%5D*
2782896 = 1.1.1.189
2782897 = NADH
2782894 = O2
2787791 = NADH
2787790 = NAD%2B
2782892 = 1.13.11.33
2787792 = H%2B
2787795 = oxidized+adrenal+ferredoxin
2782891 = 11beta-prostaglandin+F2alpha
2787794 = 1.14.15.6
2787797 = reduced+adrenal+ferredoxin
2787798 = H%2B
c_Unknown+-+12117 = Unknown+-+12117
c_undecanedioate+%28C11-DC%29 = undecanedioate+%28C11-DC%29
2782889 = 1.1.1.188
c_Unknown+-+12126 = Unknown+-+12126
c_Unknown+-+24106 = Unknown+-+24106
2782885 = 1.13.11.33
2782886 = O2
2782883 = NADP%2B
2782884 = NADPH
2782880 = 1.1.1.188
c_Unknown+-+12127 = Unknown+-+12127
2782879 = O2
c_1-myristoyl-2-docosahexaenoyl-GPC+%2814%3A0%2F22%3A6%29* = 1-myristoyl-2-docosahexaenoyl-GPC+%2814%3A0%2F22%3A6%29*
2782876 = 1.14.14.1
2782877 = 11-HETE
2782873 = 1.1.1.189
2782870 = H%2B
c_Unknown+-+13431 = Unknown+-+13431
c_1-margaroylglycerol+%2817%3A0%29 = 1-margaroylglycerol+%2817%3A0%29
c_Unknown+-+12100 = Unknown+-+12100
2782869 = NADPH
2782867 = 1.1.1.184
c_Unknown+-+12101 = Unknown+-+12101
2782868 = NADP%2B
2782865 = NADPH
2782863 = 13%2C14-dihydro-15-+keto-prostaglandin+E2
2782864 = NADP%2B
2782861 = NADP%2B
2782862 = 1.3.1.48
2782860 = H%2B
c_2-methylcitrate%2Fhomocitrate = 2-methylcitrate%2Fhomocitrate
c_taurodeoxycholate = taurodeoxycholate
2782858 = NADPH
2782859 = 20-HETE
2782856 = O2
2782854 = CYP4F%2FCYP4A
2782855 = H2O
2782853 = 15-keto+prostaglandin+E2
2782850 = NAD%2B
2953108 = 1.1.1.149
2782851 = NADH
2953109 = NADPH
2953107 = Pi
2953104 = 3.6.1.6
2953102 = NADH
2953100 = H%2B
2953101 = NAD%2B
c_2-stearoyl-GPE+%2818%3A0%29* = 2-stearoyl-GPE+%2818%3A0%29*
2782849 = 1.1.1.141
2782847 = prostaglandin+J2
2782845 = O2
2782846 = 5.3.3.-
2782843 = NADP%2B
c_ribitol = ribitol
2782844 = NADPH
2782841 = 20-hydroxy-leukotriene+E4
2782842 = H%2B
2782840 = H2O
c_metformin = metformin
c_5-acetylamino-6-formylamino-3-methyluracil = 5-acetylamino-6-formylamino-3-methyluracil
2782838 = 1.14.13.34
2782837 = 15H-11%2C12-EETA
2782834 = 1.14.14.1
2782835 = O2
2782832 = NAD%2B
2782830 = H%2B
2782831 = 15-KETE+
c_xanthurenate = xanthurenate
2953126 = 1.1.1.62
2953127 = NAD%2B
2953125 = 10-formyl-THF
2953122 = H%2B
2953120 = 2.1.2.2
2953121 = tetrahydrofolate
2782829 = NADH
2782827 = NADPH
2782828 = 1.1.1.232
c_isovalerylcarnitine+%28C5%29 = isovalerylcarnitine+%28C5%29
2782823 = 1.1.1.188
2782824 = NADP%2B
2782821 = leukotriene+C4
2782822 = GSH
2782820 = leukotriene+A4
2953115 = H%2B
2953116 = H2O
2953113 = 5alpha-pregnan-+20alpha-ol%2C3-one
2953114 = 3.7.1.2
2953111 = H%2B
2953112 = NADP%2B
c_N-carbamoylaspartate = N-carbamoylaspartate
2782818 = 22%3A6n3
2782819 = 4.4.1.20
2782938 = 1.14.14.1
2782935 = 1.14.14.1
2782932 = CYP4F%2FCYP4A
2782928 = 5%2C6-EET
2782929 = 1.14.14.1
2782926 = 3.3.2.10
2935392 = 5.3.3.-
2782927 = 5%2C5-DHET
2782924 = NADP%2B
2782922 = H%2B
2935396 = ATP
2782923 = NADPH
2935395 = 6.3.2.11
c_3-methyl-2-oxovalerate = 3-methyl-2-oxovalerate
2782920 = 1.3.1.48
2782921 = 13%2C14-dihydro-15-keto+-prostaglandin+F2alpha
2935397 = ADP
2782919 = 11%2C12%2C15-+THETA
c_stearoyl-arachidonoyl-glycerol+%2818%3A0%2F20%3A4%29+%5B1%5D* = stearoyl-arachidonoyl-glycerol+%2818%3A0%2F20%3A4%29+%5B1%5D*
2782917 = O2
2782916 = 1.14.14.1
2782913 = 5.3.3.-
2782914 = delta12-prostaglandin+J2
2782911 = selenide
2782912 = GSSG
2782910 = GSH
c_behenoyl+sphingomyelin+%28d18%3A1%2F22%3A0%29* = behenoyl+sphingomyelin+%28d18%3A1%2F22%3A0%29*
c_1-palmitoleoylglycerol+%2816%3A1%29* = 1-palmitoleoylglycerol+%2816%3A1%29*
c_1-palmitoyl-2-eicosapentaenoyl-GPC+%2816%3A0%2F20%3A5%29* = 1-palmitoyl-2-eicosapentaenoyl-GPC+%2816%3A0%2F20%3A5%29*
2782909 = 12-HETE
2782906 = glutamate
2782907 = 1.11.1.9
2782904 = H2O
2782905 = leukotriene+F4
2782902 = 2.3.2.-
2782901 = NAD%2B
p_Guanidino+and+Acetamido+Metabolism = Guanidino+and+Acetamido+Metabolism
c_1-palmitoyl-2-dihomo-linolenoyl-GPC+%2816%3A0%2F20%3A3n3+or+6%29* = 1-palmitoyl-2-dihomo-linolenoyl-GPC+%2816%3A0%2F20%3A3n3+or+6%29*
c_4-guanidinobutanoate = 4-guanidinobutanoate
p_Vitamin+B6+Metabolism = Vitamin+B6+Metabolism
c_stearoyl+ethanolamide = stearoyl+ethanolamide
c_paraxanthine = paraxanthine
c_1-palmitoyl-2-docosahexaenoyl-GPC+%2816%3A0%2F22%3A6%29 = 1-palmitoyl-2-docosahexaenoyl-GPC+%2816%3A0%2F22%3A6%29
c_1-stearoyl-2-oleoyl-GPE+%2818%3A0%2F18%3A1%29 = 1-stearoyl-2-oleoyl-GPE+%2818%3A0%2F18%3A1%29
c_heptanoate+%287%3A0%29 = heptanoate+%287%3A0%29
2948638 = quinolinate
2948639 = 3.1.3.9
2950957 = 3.6.1.5
c_3-%283-hydroxyphenyl%29propionate+sulfate = 3-%283-hydroxyphenyl%29propionate+sulfate
2950956 = thioredoxin
2950959 = Pi
2935323 = Cd2%2B
2936654 = fumarate
2935322 = beta-alanine
2936653 = 4.3.2.2
2950952 = 1.17.4.1
2935321 = 3.4.13.20
2936652 = 10-formyl-THF
2950955 = H2O
2935327 = 3.4.13.20
2936658 = Pi
2935326 = anserine
2936657 = 6.3.2.6
2935324 = Mn2%2B
2950950 = PPi
2935328 = beta-alanine
2936659 = ADP
2949960 = 2.7.1.1
c_carboxyethyl-GABA = carboxyethyl-GABA
c_N-palmitoyl-sphingadienine+%28d18%3A2%2F16%3A0%29* = N-palmitoyl-sphingadienine+%28d18%3A2%2F16%3A0%29*
2948632 = 2.4.2.19
2949964 = ADP
2948633 = CO2
2949963 = ATP
2948630 = 21-hydroxy-5b-+pregnane-3%2C11%2C20-trione
2949962 = fructose
2948631 = 11-dehydro+corticosterone
c_1-palmitoyl-2-docosahexaenoyl-GPE+%2816%3A0%2F22%3A6%29* = 1-palmitoyl-2-docosahexaenoyl-GPE+%2816%3A0%2F22%3A6%29*
2949968 = 1.14.99.10
